"type","Rank_metric","Drug_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"WU-487","Pearson.est","antioxidant",-0.33171,-0.838,0.627,1011,0.736,"taurine, rutin, benfotiamine",0.202732459169284,0.133122185662501,FALSE
"WU-487","Pearson.est","AP inhibitor",-0.64401,-1.65,0.0366,1313,0.334,"birinapant, GDC.0152, LCL.161, idronoxil",1.43651891460559,0.476253533188435,FALSE
"WU-487","Pearson.est","ATPase inhibitor",0.34065,0.831,0.649,427,0.875,"k.strophanthidin, NMS.873, digoxin, evodiamine",0.187755303199631,0.0579919469776868,FALSE
"WU-487","Pearson.est","Aurora kinase inhibitor",-0.21269,-0.545,0.961,1067,0.961,"ZM.447439, hesperadin, KW.2449, MLN.8054, SNS.314, AT.9283, barasertib, AMG900, tozasertib, PF.03814735",0.0172766123314547,0.0172766123314547,FALSE
"WU-487","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.65814,1.61,0.0309,161,0.212,"tedizolid, azithromycin, tilmicosin",1.51004152057517,0.673664139071249,TRUE
"WU-487","Pearson.est","bacterial DNA gyrase inhibitor",-0.34676,-0.881,0.569,1136,0.729,"trovafloxacin, novobiocin, sparfloxacin",0.244887733604929,0.137272471682025,FALSE
"WU-487","Pearson.est","BCL inhibitor",0.3443,0.836,0.665,75,0.897,"gossypol",0.177178354696895,0.0472075569559079,FALSE
"WU-487","Pearson.est","Bcr.Abl kinase inhibitor",-0.47471,-1.23,0.226,1185,0.465,"imatinib, bafetinib, tozasertib, GZD824, ponatinib",0.645891560852599,0.332547047110046,FALSE
"WU-487","Pearson.est","benzodiazepine receptor agonist",0.29161,0.698,0.805,488,0.937,"zaleplon, ZK.93423, ivermectin, lorazepam, piperazine, eprinomectin",0.0942041196321315,0.0282604091122217,FALSE
"WU-487","Pearson.est","bromodomain inhibitor",0.73195,1.78,0.00667,267,0.261,"JQ1...., I.BET151, OTX015, bromosporine",2.17587416608345,0.583359492661719,FALSE
"WU-487","Pearson.est","calcium channel blocker",0.46824,1.12,0.319,404,0.813,"fendiline, SKF.96365, tetrandrine, cinnarazine, SR.33805, mibefradil, efonidipine.monoethanolate",0.496209316942819,0.0899094544059319,FALSE
"WU-487","Pearson.est","CC chemokine receptor antagonist",-0.28268,-0.73,0.77,1227,0.799,"MK.0812, UNBS.5162",0.113509274827518,0.0974532206860086,FALSE
"WU-487","Pearson.est","CDK inhibitor",0.41946,1.01,0.423,439,0.838,"aminopurvalanol.a, TG.02, BMS.387032, AT.7519, AZD5438, P276.00, arcyriaflavin.a, alvocidib, JNJ.7706621, BMS.265246, indisulam, indirubin",0.373659632624958,0.0767559813697235,FALSE
"WU-487","Pearson.est","CHK inhibitor",-0.48795,-1.29,0.177,892,0.409,"AZD7762, CHIR.124, SB.218078, LY2606368, PF.477736, SCH.900776",0.752026733638193,0.388276691992658,FALSE
"WU-487","Pearson.est","cyclooxygenase inhibitor",0.20957,0.52,0.969,288,0.993,"tryptanthrin, aspirin, FR.122047, ramifenazone, curcumin",0.0136762229492347,0.00305075150461883,FALSE
"WU-487","Pearson.est","cytochrome P450 inhibitor",-0.56878,-1.45,0.124,1055,0.385,"itraconazole, eplerenone, clotrimazole, metyrapone",0.906578314837765,0.414539270491499,FALSE
"WU-487","Pearson.est","DNA alkylating agent",-0.36421,-0.942,0.505,1187,0.693,"melphalan, dianhydrogalactitol, cisplatin, carboplatin",0.296708621881339,0.159266765388193,FALSE
"WU-487","Pearson.est","DNA inhibitor",0.23652,0.572,0.945,440,1,"primaquine, oxaliplatin, sangivamycin, metronidazole, teroxirone, mechlorethamine",0.0245681914907371,0,FALSE
"WU-487","Pearson.est","DNA methyltransferase inhibitor",0.47723,1.15,0.29,201,0.796,"decitabine, azacitidine",0.537602002101044,0.0990869322623309,FALSE
"WU-487","Pearson.est","DNA polymerase inhibitor",0.31209,0.765,0.74,158,0.924,"cidofovir, idoxuridine",0.130768280269024,0.0343280287798933,FALSE
"WU-487","Pearson.est","DNA synthesis inhibitor",-0.38568,-0.999,0.45,1102,0.64,"azodicarbonamide, cyclocytidine, artemisinin, floxuridine, cisplatin, estramustine.phosphate, altretamine",0.346787486224656,0.193820026016113,FALSE
"WU-487","Pearson.est","dopamine receptor antagonist",0.39832,0.965,0.48,380,0.819,"mesoridazine, clebopride, oxiperomide, thioproperazine, sertindole, lurasidone, UH.232....",0.318758762624413,0.0867160982395816,FALSE
"WU-487","Pearson.est","estrogen receptor agonist",-0.29277,-0.748,0.786,1395,0.794,"estradiol.cypionate",0.104577453960592,0.100179497572904,FALSE
"WU-487","Pearson.est","estrogen receptor antagonist",0.50656,1.24,0.227,96,0.753,"clomifene, raloxifene",0.643974142806877,0.123205023799299,FALSE
"WU-487","Pearson.est","FGFR inhibitor",-0.8687,-2.26,0,1285,0.0032,"MK.2461, orantinib, dovitinib, AZD4547, nintedanib, lenvatinib, erdafitinib",Inf,2.49485002168009,TRUE
"WU-487","Pearson.est","FLT3 inhibitor",-0.52827,-1.41,0.131,1146,0.416,"KW.2449, tandutinib, quizartinib, lestaurtinib, tozasertib, dovitinib, sunitinib, midostaurin, ponatinib",0.882728704344236,0.380906669373257,FALSE
"WU-487","Pearson.est","glucocorticoid receptor agonist",0.70007,1.68,0.0216,320,0.27,"triamcinolone.acetonide, ciclesonide, halcinonide, rimexolone, halobetasol.propionate, desonide, flumethasone.pivalate, flumethasone, methylprednisolone, difluprednate, fluocinolone.acetonide, clobetasol.propionate, fludroxycortide, prednisolone, deflazacort, triamcinolone, betamethasone, dexamethasone.acetate",1.66554624884907,0.568636235841013,FALSE
"WU-487","Pearson.est","glutamate receptor antagonist",0.21929,0.521,0.969,537,1,"SIB.1757, CPP, CGP.37849, tiletamine, IEM1754, kynurenic.acid, ACDPP",0.0136762229492347,0,FALSE
"WU-487","Pearson.est","glycogen synthase kinase inhibitor",-0.50437,-1.32,0.157,1292,0.435,"tideglusib, CHIR.99021, CHIR.98014",0.804100347590766,0.361510743045363,FALSE
"WU-487","Pearson.est","growth factor receptor inhibitor",-0.4491,-1.18,0.26,1247,0.47,"PHA.848125, lestaurtinib",0.585026652029182,0.327902142064283,FALSE
"WU-487","Pearson.est","HCV inhibitor",-0.3388,-0.834,0.621,1390,0.723,"narlaprevir",0.20690839982342,0.140861702705469,FALSE
"WU-487","Pearson.est","HDAC inhibitor",0.48739,1.19,0.269,425,0.757,"PCI.24781, givinostat, SB.939, AR.42, romidepsin, M.344, dacinostat, RGFP966, trichostatin.a, R306465, tacedinaline",0.570247719997592,0.120904120499927,FALSE
"WU-487","Pearson.est","histamine receptor antagonist",0.36039,0.886,0.582,262,0.903,"ranitidine, terfenadine, ebastine, epinastine, levocetirizine",0.235077015350112,0.0443122496864942,FALSE
"WU-487","Pearson.est","HMGCR inhibitor",-0.94735,-2.47,0,1437,0,"atorvastatin, pitavastatin, fluvastatin, mevastatin",Inf,Inf,TRUE
"WU-487","Pearson.est","HSP inhibitor",-0.45329,-1.16,0.298,1076,0.479,"PU.H71, SNX.2112, BIIB021, NVP.AUY922, NMS.E973, ganetespib",0.525783735923745,0.319664486585437,FALSE
"WU-487","Pearson.est","JAK inhibitor",-0.36313,-0.915,0.536,1188,0.716,"baricitinib, AT.9283, PRT062070, lestaurtinib, tozasertib, ruxolitinib",0.27083521030723,0.145086977692144,FALSE
"WU-487","Pearson.est","KIT inhibitor",-0.59907,-1.5,0.0819,1132,0.379,"cediranib, tandutinib, imatinib, KI.8751, telatinib, sunitinib, motesanib, pazopanib, midostaurin, lenvatinib",1.08671609823958,0.421360790031928,FALSE
"WU-487","Pearson.est","MDM inhibitor",0.41862,1.03,0.431,35,0.93,"RITA",0.365522729839268,0.0315170514460649,FALSE
"WU-487","Pearson.est","MEK inhibitor",0.67131,1.61,0.0498,290,0.212,"AZD8330, Ro.4987655, MEK162, PD.0325901, trametinib, PD.198306, TAK.733, AS.703026, cobimetinib, selumetinib, PD.184352, MEK1.2.inhibitor",1.30277065724028,0.673664139071249,TRUE
"WU-487","Pearson.est","MET inhibitor",-0.65776,-1.7,0.0434,1173,0.393,"PF.04217903, AMG458, LY2801653",1.36251027048749,0.405607449624573,FALSE
"WU-487","Pearson.est","microtubule inhibitor",-0.63945,-1.67,0.0499,1028,0.363,"secnidazole, D.64131, vinflunine, colchicine, cytochalasin.b, estramustine.phosphate, vinblastine",1.30189945437661,0.440093374963888,FALSE
"WU-487","Pearson.est","mTOR inhibitor",0.34832,0.836,0.649,435,0.897,"XL388, GSK2126458, WYE.354, LY303511, PP242, WYE.125132, WAY.600, palomid.529, PF.05212384, torin.2, PI.103, AZD8055",0.187755303199631,0.0472075569559079,FALSE
"WU-487","Pearson.est","NFkB pathway inhibitor",0.41742,1.01,0.441,408,0.838,"EVP4593, Ro.106.9920, curcumin, tyloxapol, IKK.2.inhibitor.V, betulinic.acid",0.355561410532161,0.0767559813697235,FALSE
"WU-487","Pearson.est","opioid receptor agonist",-0.5172,-1.37,0.144,1115,0.444,"cebranopadol, BW.180C, spiradoline",0.84163750790475,0.35261702988538,FALSE
"WU-487","Pearson.est","p38 MAPK inhibitor",0.41677,1.02,0.425,276,0.903,"SB.239063, CMPD.1, SB.242235",0.371611069949688,0.0443122496864942,FALSE
"WU-487","Pearson.est","PARP inhibitor",-0.50356,-1.31,0.165,1427,0.403,"talazoparib, olaparib",0.782516055786094,0.39469495385889,FALSE
"WU-487","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.73323,-1.84,0.00716,1147,0.216,"tandutinib, crenolanib, imatinib, trapidil, KI.8751, telatinib, orantinib, dovitinib, sunitinib, SU014813, motesanib, CP.673451, nintedanib, pazopanib, lenvatinib, axitinib, ponatinib, linifanib",2.14508697769214,0.665546248849069,TRUE
"WU-487","Pearson.est","phosphatase inhibitor",0.33908,0.826,0.651,86,0.855,"alexidine, mycophenolate.mofetil",0.186419011431808,0.0680338852718274,FALSE
"WU-487","Pearson.est","phosphodiesterase inhibitor",-0.50339,-1.31,0.178,1318,0.403,"enoximone, GSK256066, YM.976, anagrelide",0.749579997691106,0.39469495385889,FALSE
"WU-487","Pearson.est","PI3K inhibitor",0.40174,0.992,0.462,215,0.836,"taselisib, YM.201636, GSK2126458, LY303511, alpelisib, GDC.0941, CH5132799, TG.100713, CUDC.907",0.335358024443874,0.0777937225609836,FALSE
"WU-487","Pearson.est","PLK inhibitor",-0.51657,-1.32,0.168,1066,0.435,"volasertib, GSK461364, GW.843682X, rigosertib",0.774690718274137,0.361510743045363,FALSE
"WU-487","Pearson.est","potassium channel blocker",-0.33824,-0.861,0.632,1315,0.721,"dofetilide",0.199282921717615,0.142064735280571,FALSE
"WU-487","Pearson.est","PPAR receptor agonist",-0.44482,-1.15,0.308,1094,0.474,"fenofibrate, S26948, clofibrate",0.511449283499556,0.324221658325915,FALSE
"WU-487","Pearson.est","progesterone receptor agonist",-0.42752,-1.1,0.303,1179,0.525,"norethindrone, danazol, dienogest, norgestrel",0.518557371497695,0.279840696594043,FALSE
"WU-487","Pearson.est","proteasome inhibitor",-0.58802,-1.52,0.0775,866,0.389,"oprozomib, ixazomib.citrate, bortezomib, ONX.0914, MG.132, delanzomib, ixazomib",1.11069829749369,0.410050398674292,FALSE
"WU-487","Pearson.est","protein synthesis inhibitor",0.3968,0.969,0.49,394,0.847,"azomycin..2.nitroimidazole., chloramphenicol.palmitate, bruceantin, tedizolid.phosphate, cycloheximide, florfenicol, thiostrepton, emetine",0.309803919971486,0.0721165896692931,FALSE
"WU-487","Pearson.est","protein tyrosine kinase inhibitor",0.66533,1.6,0.0411,374,0.2,"AV.412, BMS.599626, tyrphostin.A9, CP.724714, mubritinib, NVP.TAE226, PP.121",1.38615817812393,0.698970004336019,TRUE
"WU-487","Pearson.est","RAF inhibitor",-0.33924,-0.896,0.556,1257,0.725,"RAF265, dabrafenib, vemurafenib",0.254925208417942,0.139661993429006,FALSE
"WU-487","Pearson.est","RET tyrosine kinase inhibitor",0.50971,1.23,0.236,44,0.719,"vandetanib",0.627087997029893,0.143271109617117,FALSE
"WU-487","Pearson.est","retinoid receptor agonist",0.36818,0.902,0.583,561,0.907,"CD.437, AM.580, adapalene, adarotene, tamibarotene",0.234331445240986,0.0423927129399047,FALSE
"WU-487","Pearson.est","ribonucleotide reductase inhibitor",-0.56817,-1.46,0.106,1259,0.406,"gemcitabine, hydroxyurea, cladribine, clofarabine",0.97469413473523,0.391473966422806,FALSE
"WU-487","Pearson.est","serotonin receptor agonist",-0.60966,-1.61,0.0573,882,0.345,"NAN.190, zolmitriptan, aripiprazole, ipsapirone, SR.57227A",1.24184537803261,0.462180904926726,FALSE
"WU-487","Pearson.est","serotonin receptor antagonist",0.34699,0.854,0.61,343,0.93,"SB.228357, sertindole, SB.216641, RS.16566, lurasidone",0.214670164989233,0.0315170514460649,FALSE
"WU-487","Pearson.est","sodium channel blocker",0.29211,0.715,0.814,144,0.941,"A.803467, ajmaline",0.0893755951107988,0.0264103765727431,FALSE
"WU-487","Pearson.est","src inhibitor",0.58434,1.43,0.11,55,0.399,"ZM.306416, saracatinib, bosutinib",0.958607314841775,0.399027104313252,FALSE
"WU-487","Pearson.est","sterol demethylase inhibitor",-0.37898,-0.979,0.463,1404,0.654,"chlormidazole",0.334419008982047,0.184422251675733,FALSE
"WU-487","Pearson.est","TGF beta receptor inhibitor",0.62268,1.53,0.0642,264,0.272,"repsox, SB.431542, D.4476",1.19246497193115,0.565431095965801,FALSE
"WU-487","Pearson.est","thymidylate synthase inhibitor",-0.38459,-1.01,0.386,857,0.645,"trifluridine, doxifluridine, capecitabine, ftorafur, raltitrexed",0.413412695328245,0.190440285364732,FALSE
"WU-487","Pearson.est","topoisomerase inhibitor",-0.61524,-1.58,0.0734,1222,0.344,"voreloxin, doxorubicin, amonafide, epirubicin, mitoxantrone, teniposide, daunorubicin, rubitecan, irinotecan, topotecan, etoposide, etoposide.phosphate, nemorubicin",1.13430394008393,0.46344155742847,FALSE
"WU-487","Pearson.est","tubulin polymerization inhibitor",-0.45469,-1.18,0.283,957,0.47,"plinabulin, fosbretabulin, docetaxel, ABT.751, dolastatin.10, epothilone.b, vincristine, combretastatin.A.4, flubendazole, vindesine, paclitaxel, taltobulin, epothilone.d, verubulin, CYT.997, KX2.391, vinblastine, BNC105",0.54821356447571,0.327902142064283,FALSE
"WU-487","Pearson.est","tyrosine kinase inhibitor",0.45353,1.1,0.346,374,0.811,"AV.412, vandetanib, BMS.599626, tyrphostin.A9, aminopurvalanol.a, CP.724714, mubritinib, tivantinib, hypericin, GTP.14564, NVP.TAE226, PP.121",0.460923901207223,0.090979145788844,FALSE
"WU-487","Pearson.est","VEGFR inhibitor",-0.46963,-1.21,0.231,1257,0.469,"RAF265, KI.8751, MK.2461, telatinib, orantinib, dovitinib, foretinib, sunitinib, SAR131675, SU014813, motesanib, nintedanib, pazopanib, tivozanib, lenvatinib, axitinib, linifanib",0.636388020107856,0.328827157284917,FALSE
"WU-487","Pearson.est","vitamin D receptor agonist",0.70084,1.68,0.0168,163,0.27,"tacalcitol, maxacalcitol, calcitriol, ercalcitriol",1.77469071827414,0.568636235841013,FALSE
"WU-536","Pearson.est","EGFR inhibitor",0.82681,2.21,0,113,0.0215,"gefitinib, poziotinib, AZD8931, XL.647, CUDC.101, osimertinib, dacomitinib, erlotinib, PD.153035, pelitinib, neratinib, canertinib, lapatinib, vandetanib, afatinib, BIBU.1361, BMS.690514, tucatinib, WZ.4002, icotinib, AST.1306, PD.168393, BIBX.1382, GW.583340, WZ8040, TAK.285, BMS.599626, AEE788, ARRY.334543",Inf,1.66756154008439,TRUE
"WU-536","Pearson.est","Abl kinase inhibitor",0.34833,0.918,0.523,70,1,"ZM.306416, dasatinib, bosutinib",0.281498311132726,0,FALSE
"WU-536","Pearson.est","acetylcholine receptor agonist",-0.30526,-0.744,0.775,850,0.964,"tremorine, nefiracetam, oxiracetam, xanomeline",0.11069829749369,0.0159229660971692,FALSE
"WU-536","Pearson.est","acetylcholine receptor antagonist",-0.52349,-1.28,0.201,962,0.444,"diphemanil, methscopolamine, dicycloverine, darifenacin, iododexetimide",0.696803942579511,0.35261702988538,FALSE
"WU-536","Pearson.est","adenosine receptor antagonist",0.63775,1.68,0.0368,198,0.27,"CGS.15943, SCH.58261, PSB.1115, MRS.1220",1.43415218132648,0.568636235841013,FALSE
"WU-536","Pearson.est","adrenergic receptor agonist",0.23775,0.627,0.901,85,0.926,"ritodrine, isoxsuprine",0.045275209020937,0.0333890133180656,FALSE
"WU-536","Pearson.est","adrenergic receptor antagonist",-0.3978,-0.981,0.464,1073,0.762,"practolol, propranolol, metoprolol, levobunolol, carvedilol, pindolol, idazoxan",0.333482019445119,0.1180450286604,FALSE
"WU-536","Pearson.est","AKT inhibitor",0.6215,1.64,0.0505,209,0.235,"uprosertib, GSK2110183, GDC.0068, triciribine, AT7867",1.29670862188134,0.628932137728264,FALSE
"WU-536","Pearson.est","ALK tyrosine kinase receptor inhibitor",-0.32533,-0.811,0.712,1066,0.953,"AP26113, alectinib, NVP.TAE684, DMH1, brigatinib",0.147520006363144,0.0209070993616736,FALSE
"WU-536","Pearson.est","androgen receptor antagonist",-0.29654,-0.733,0.77,864,0.934,"cyproterone.acetate, bicalutamide, flutamide",0.113509274827518,0.0296531237699066,FALSE
"WU-536","Pearson.est","antioxidant",0.31692,0.816,0.626,991,1,"mesna, trolox, chlorogenic.acid, benfotiamine, taurine, rutin",0.20342566678957,0,FALSE
"WU-536","Pearson.est","AP inhibitor",-0.43188,-1.06,0.389,966,0.709,"birinapant, GDC.0152, LCL.161, idronoxil",0.410050398674292,0.149353764816933,FALSE
"WU-536","Pearson.est","ATPase inhibitor",0.29899,0.779,0.696,29,0.95,"k.strophanthidin",0.157390760389438,0.0222763947111523,FALSE
"WU-536","Pearson.est","Aurora kinase inhibitor",-0.61327,-1.51,0.0502,1112,0.261,"ENMD.2076, MLN.8054, alisertib, danusertib, KW.2449, hesperadin, barasertib.HQPA, ZM.447439, tozasertib, SNS.314, AMG900, barasertib, AT.9283, PF.03814735",1.29929628285498,0.583359492661719,FALSE
"WU-536","Pearson.est","bacterial 50S ribosomal subunit inhibitor",0.63743,1.65,0.0403,73,0.26,"tedizolid, azithromycin",1.39469495385889,0.585026652029182,FALSE
"WU-536","Pearson.est","bacterial DNA gyrase inhibitor",-0.41639,-1.02,0.428,1099,0.713,"trovafloxacin, norfloxacin, novobiocin, sparfloxacin",0.368556230986828,0.146910470148134,FALSE
"WU-536","Pearson.est","BCL inhibitor",-0.30786,-0.759,0.779,807,0.965,"obatoclax, ABT.737, venetoclax, TW.37, oridonin, navitoclax",0.108462542327436,0.0154726866562074,FALSE
"WU-536","Pearson.est","Bcr.Abl kinase inhibitor",-0.32651,-0.817,0.667,1105,0.969,"bafetinib, imatinib, tozasertib, ponatinib",0.175874166083451,0.0136762229492347,FALSE
"WU-536","Pearson.est","benzodiazepine receptor agonist",0.24321,0.634,0.877,1099,0.949,"ZK.93423, zaleplon, eprinomectin, piperazine, ivermectin, lorazepam, CL.218872, temazepam, CGS.20625, nefiracetam, indiplon, bentazepam, gamma.aminobutyric.acid",0.0570004066339595,0.0227337875727074,FALSE
"WU-536","Pearson.est","bromodomain inhibitor",0.42829,1.13,0.278,415,0.799,"JQ1...., I.BET151, OTX015, bromosporine",0.555955204081924,0.0974532206860086,FALSE
"WU-536","Pearson.est","calcium channel blocker",0.34036,0.875,0.586,300,1,"fendiline, SKF.96365, tetrandrine, efonidipine.monoethanolate, cinnarazine",0.232102383981909,0,FALSE
"WU-536","Pearson.est","CC chemokine receptor antagonist",-0.43903,-1.09,0.381,1170,0.674,"SB.225002, MK.0812, UNBS.5162",0.419075024324381,0.17134010346468,FALSE
"WU-536","Pearson.est","CDK inhibitor",-0.11781,-0.293,1,168,1,"AZD5438, aminopurvalanol.a, alvocidib, BMS.387032, JNJ.7706621, indirubin, AT.7519, P276.00, TG.02, NU6027, arcyriaflavin.a, kenpaullone, BMS.265246, indisulam, ribociclib, CR8..R., dinaciclib, palbociclib, R547, PHA.793887, PHA.848125, abemaciclib",0,0,FALSE
"WU-536","Pearson.est","CHK inhibitor",-0.56748,-1.4,0.117,895,0.371,"AZD7762, CHIR.124, LY2606368, SCH.900776, SB.218078, PF.477736",0.931814138253838,0.430626090384954,FALSE
"WU-536","Pearson.est","cyclooxygenase inhibitor",-0.32285,-0.797,0.723,1225,0.951,"AM.404, sulfasalazine, tepoxalin, naproxen, suxibuzone",0.140861702705469,0.0218194830625861,FALSE
"WU-536","Pearson.est","cytochrome P450 inhibitor",-0.52748,-1.29,0.184,797,0.469,"PF.4981517, metyrapone, itraconazole, cobicistat, eplerenone, clotrimazole",0.735182176990464,0.328827157284917,FALSE
"WU-536","Pearson.est","DNA alkylating agent",-0.48009,-1.18,0.27,1241,0.533,"satraplatin, cisplatin, mitomycin.c, melphalan, dianhydrogalactitol",0.568636235841013,0.273272790973428,FALSE
"WU-536","Pearson.est","DNA inhibitor",-0.24682,-0.61,0.909,1257,0.932,"chlorambucil, valrubicin, melphalan",0.0414361167780325,0.0305840876460186,FALSE
"WU-536","Pearson.est","DNA methyltransferase inhibitor",0.32404,0.861,0.61,173,1,"decitabine, azacitidine",0.214670164989233,0,FALSE
"WU-536","Pearson.est","DNA polymerase inhibitor",-0.27678,-0.666,0.873,1090,0.916,"trifluridine, menadione, cephalomannine",0.0589857562944303,0.0381045263321496,FALSE
"WU-536","Pearson.est","DNA synthesis inhibitor",-0.63775,-1.59,0.0418,1186,0.237,"cyclocytidine, azodicarbonamide, cisplatin, floxuridine, artemisinin, mitomycin.c, estramustine.phosphate",1.37882371822496,0.625251653989896,TRUE
"WU-536","Pearson.est","dopamine receptor antagonist",0.41098,1.05,0.385,141,0.806,"clebopride, thioproperazine, mesoridazine, oxiperomide, lurasidone",0.414539270491499,0.0936649581949093,FALSE
"WU-536","Pearson.est","estrogen receptor agonist",-0.30283,-0.739,0.781,1351,0.948,"estradiol.cypionate",0.1073489661227,0.0231916626619338,FALSE
"WU-536","Pearson.est","estrogen receptor antagonist",0.40987,1.07,0.354,86,0.878,"raloxifene, clomifene",0.450996737974212,0.0565054840938974,FALSE
"WU-536","Pearson.est","FGFR inhibitor",-0.69858,-1.71,0.0226,1043,0.16,"regorafenib, AZD4547, orantinib, MK.2461, dovitinib, lenvatinib, nintedanib, erdafitinib",1.6458915608526,0.795880017344075,TRUE
"WU-536","Pearson.est","FLT3 inhibitor",-0.62197,-1.53,0.0547,1265,0.255,"lestaurtinib, KW.2449, sunitinib, tozasertib, ponatinib, dovitinib, midostaurin, quizartinib",1.26201267366657,0.593459819566045,FALSE
"WU-536","Pearson.est","glucocorticoid receptor agonist",0.70245,1.86,0.0157,324,0.165,"triamcinolone.acetonide, ciclesonide, halcinonide, fluocinolone.acetonide, flumethasone.pivalate, desonide, rimexolone, dexamethasone.acetate, flumethasone, difluprednate, halobetasol.propionate, fludroxycortide, methylprednisolone, clobetasol.propionate, hydrocortisone, triamcinolone, betamethasone, prednisolone",1.80410034759077,0.782516055786094,TRUE
"WU-536","Pearson.est","glutamate receptor antagonist",0.28229,0.735,0.727,268,0.914,"SIB.1757, CPP, latrepirdine, CGP.37849",0.138465589140962,0.0390538042661686,FALSE
"WU-536","Pearson.est","glycogen synthase kinase inhibitor",-0.31994,-0.782,0.733,1041,0.951,"tideglusib, CHIR.98014, CHIR.99021",0.134896025358872,0.0218194830625861,FALSE
"WU-536","Pearson.est","growth factor receptor inhibitor",-0.50949,-1.25,0.211,1195,0.475,"PHA.848125, lestaurtinib, danusertib",0.675717544702307,0.323306390375133,FALSE
"WU-536","Pearson.est","HCV inhibitor",0.30957,0.785,0.707,180,0.981,"PSI.7976, embelin",0.150580586203101,0.0083309926200515,FALSE
"WU-536","Pearson.est","HDAC inhibitor",0.29911,0.776,0.724,82,0.917,"PCI.24781, givinostat, romidepsin",0.140261433802853,0.0376306643299789,FALSE
"WU-536","Pearson.est","histamine receptor antagonist",0.20796,0.564,0.95,289,0.949,"ranitidine, terfenadine, ebastine, epinastine, levocetirizine",0.0222763947111523,0.0227337875727074,FALSE
"WU-536","Pearson.est","HMGCR inhibitor",-0.86654,-2.13,0,1400,0.00789,"pitavastatin, fluvastatin, atorvastatin, mevastatin",Inf,2.10292299679058,TRUE
"WU-536","Pearson.est","HSP inhibitor",-0.58796,-1.46,0.0933,1027,0.316,"BIIB021, SNX.2112, XL888, VER.49009, NVP.AUY922, PU.H71, ganetespib, NMS.E973",1.0301183562535,0.500312917381596,FALSE
"WU-536","Pearson.est","JAK inhibitor",-0.57149,-1.38,0.131,1265,0.385,"lestaurtinib, PRT062070, tozasertib, AT.9283, ruxolitinib",0.882728704344236,0.414539270491499,FALSE
"WU-536","Pearson.est","KIT inhibitor",-0.5741,-1.4,0.114,1138,0.371,"tandutinib, imatinib, KI.8751, telatinib, cediranib, sunitinib, motesanib, pazopanib, midostaurin, lenvatinib",0.943095148663527,0.430626090384954,FALSE
"WU-536","Pearson.est","MDM inhibitor",-0.28762,-0.691,0.826,989,0.927,"idasanutlin, serdemetan, AMG.232",0.0830199526796178,0.0329202658555029,FALSE
"WU-536","Pearson.est","MEK inhibitor",0.72273,1.87,0.0127,165,0.235,"AZD8330, MEK162, trametinib, Ro.4987655, TAK.733, cobimetinib, PD.0325901, AS.703026, selumetinib, refametinib, PD.198306",1.89619627904404,0.628932137728264,TRUE
"WU-536","Pearson.est","MET inhibitor",-0.72701,-1.77,0.00636,1350,0.12,"AMG458, LY2801653",2.19654288435159,0.920818753952375,TRUE
"WU-536","Pearson.est","microtubule inhibitor",-0.6142,-1.53,0.0647,1179,0.255,"D.64131, cabazitaxel, vinflunine, colchicine, estramustine.phosphate, vinblastine",1.1890957193313,0.593459819566045,FALSE
"WU-536","Pearson.est","mTOR inhibitor",0.31097,0.826,0.615,175,1,"XL388, WYE.354, LY303511, WAY.600, GSK2126458, PP242",0.211124884224583,0,FALSE
"WU-536","Pearson.est","NFkB pathway inhibitor",-0.2807,-0.7,0.818,1380,0.957,"BAY.11.7082",0.087246696328677,0.0190880622231565,FALSE
"WU-536","Pearson.est","opioid receptor agonist",-0.54386,-1.32,0.167,1236,0.439,"salvinorin.a, cebranopadol, spiradoline",0.777283528852417,0.357535479757879,FALSE
"WU-536","Pearson.est","p38 MAPK inhibitor",0.51997,1.37,0.132,336,0.414,"SB.239063, SB.242235, CMPD.1, TAK.715",0.87942606879415,0.382999658879101,FALSE
"WU-536","Pearson.est","PARP inhibitor",-0.77891,-1.96,0.00161,1329,0.0463,"AZD2461, niraparib, olaparib, talazoparib",2.79317412396815,1.33441900898205,TRUE
"WU-536","Pearson.est","PDGFR tyrosine kinase receptor inhibitor",-0.66485,-1.62,0.0371,1133,0.252,"SU014813, trapidil, tandutinib, imatinib, orantinib, CP.673451, crenolanib, KI.8751, telatinib, sunitinib, motesanib, pazopanib, ponatinib, dovitinib, lenvatinib, nintedanib, axitinib, linifanib",1.43062609038495,0.598599459218456,FALSE
"WU-536","Pearson.est","phosphatase inhibitor",0.30505,0.803,0.698,147,0.992,"alexidine, mycophenolate.mofetil",0.156144577376839,0.00348832784582135,FALSE
"WU-536","Pearson.est","phosphodiesterase inhibitor",-0.48767,-1.2,0.262,1147,0.538,"enoximone, GSK256066, papaverine, anagrelide, YM.976",0.581698708680255,0.269217724333611,FALSE
"WU-536","Pearson.est","PI3K inhibitor",0.25708,0.659,0.869,166,0.953,"taselisib, YM.201636, LY303511, GSK2126458, TG.100713, alpelisib",0.0609802235513335,0.0209070993616736,FALSE
